37660,47
96819,15
73010,40
33430,12
49735,26
55902,27
46055,18
46385,18
97448,41
53583,55
39301,28
34448,12
48453,26
74055,40
96819,15
80498,8
77506,48
77437,48
6051,9
60126,17
19711,10
1801,25
38834,28
49047,26
31419,13
76033,48
55391,27
38372,47
93257,6
17972,42
33313,12
75090,48
64506,29
82501,56
11580,36
53536,55
70058,22
7001,34
48103,26
24641,51
38012,47
46135,18
16057,42
73801,40
48723,26
35055,1
20164,51
44451,39
44060,39
77074,48
34207,12
13350,36
75006,48
18104,42
60120,17
97741,41
60090,17
21601,24
53005,55
52641,19
43567,39
24382,51
50022,19
77802,48
63105,29
94588,6
48114,26
38930,28
95363,6
80525,8
92626,6
10461,36
35906,1
35453,1
44667,39
49855,26
48843,26
54751,55
73030,40
61727,17
62056,17
32859,12
33805,12
15701,42
35216,1
56308,27
98002,53
70422,22
19046,42
60195,17
93907,6
82609,56
98125,53
36535,1
6492,9
76017,48
45406,39
84010,49
17801,42
37210,47
63090,29
44720,39
63901,29
88005,35
63379,29
40475,21
33073,12
78016,48
44122,39
48021,26
12564,36
15132,42
45177,39
64086,29
83440,16
79735,48
91362,6
43558,39
29407,45
7054,34
33126,12
62002,17
71852,5
93454,6
36426,1
84119,49
55119,27
87301,35
14445,36
6492,9
83201,16
2895,44
48640,26
60503,17
67206,20
8753,34
19030,42
55025,27
23294,51
25901,54
85308,4
62703,17
20151,51
6410,9
15601,42
49090,26
76384,48
30728,13
91362,6
33444,12
55987,27
27949,37
56537,27
89014,32
92253,6
44057,39
80227,8
90621,6
95448,6
71655,5
82609,56
1852,25
48846,26
74354,40
27909,37
48065,26
11520,36
60174,17
63401,29
14513,36
32609,12
43123,39
20855,24
14456,36
92648,6
84601,49
16365,42
80011,8
3038,33
68410,31
64772,29
23320,51
7735,34
89146,32
31069,13
30642,13
49707,26
39428,28
49646,26
25526,54
34239,12
17601,42
95076,6
46123,18
33407,12
7013,34
48661,26
58237,38
42071,21
38401,47
6256,9
16417,42
17061,42
35967,1
34293,12
20716,24
12932,36
79756,48
26554,54
91748,6
49801,26
44483,39
66763,20
39211,28
32960,12
17325,42
97055,41
48858,26
44035,39
75455,48
34788,12
22801,51
60068,17
38570,47
68763,31
12801,36
66212,20
63640,29
19607,42
37745,47
39180,28
44256,39
63379,29
60540,17
45342,39
45750,39
75119,48
35242,1
30122,13
34711,12
44265,39
74012,40
95407,6
67460,20
17015,42
16148,42
75652,48
29577,45
97267,41
65051,29
46219,18
49684,26
46038,18
33781,12
93292,6
2062,25
45324,39
73075,40
6460,9
34266,12
62286,17
52655,19
31525,13
57201,46
64024,29
87532,35
34207,12
72396,5
59725,30
49307,26
45885,39
19073,42
1581,25
7748,34
35022,1
60173,17
8054,34
21801,24
34974,12
36092,1
68512,31
92555,6
53209,55
80905,8
44035,39
